ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1512_at	0.918707	8.50e-01	0.190075	-6.196926	0.02615976	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
35459_at	0.919066	8.51e-01	0.18948	-6.197038	0.09366179	RGS13	regulator of G-protein signaling 13
40512_at	0.919066	8.51e-01	-0.189459	-6.197042	-0.06230178	CHN1	chimerin 1
1977_s_at	0.919108	8.51e-01	-0.189317	-6.197069	-0.05449613	ETS1	ETS proto-oncogene 1, transcription factor
35977_at	0.919112	8.51e-01	0.189217	-6.197087	0.07967308	DKK1	dickkopf WNT signaling pathway inhibitor 1
485_at	0.91994	8.52e-01	0.188138	-6.197289	0.05551418	DHH	desert hedgehog
32312_at	0.920112	8.52e-01	-0.18777	-6.197357	-0.0543417	TPM2	tropomyosin 2 (beta)
33841_at	0.920112	8.52e-01	-0.187745	-6.197362	-0.02479576	FAM214B	family with sequence similarity 214 member B
737_at	0.920149	8.52e-01	-0.187535	-6.197401	-0.05239693	POM121L1P	POM121 transmembrane nucleoporin like 1, pseudogene
40641_at	0.920149	8.52e-01	0.187507	-6.197406	0.02457149	BTAF1	B-TFIID TATA-box binding protein associated factor 1
41414_at	0.920149	8.53e-01	0.187407	-6.197425	0.06421152	RHBDD3	rhomboid domain containing 3
39569_at	0.920149	8.53e-01	-0.187282	-6.197448	-0.06827349	EVPL	envoplakin
430_at	0.920149	8.53e-01	0.187232	-6.197457	0.03622123	PNP	purine nucleoside phosphorylase
34616_at	0.920451	8.53e-01	-0.186656	-6.197563	-0.10490814	F13B	coagulation factor XIII B chain
39190_s_at	0.920451	8.53e-01	-0.18662	-6.19757	-0.04272539	SLC25A42	solute carrier family 25 member 42
38350_f_at	0.920451	8.53e-01	0.18657	-6.197579	0.0296712	TUBA3D///TUBA3C	tubulin alpha 3d///tubulin alpha 3c
34426_at	0.920451	8.53e-01	-0.186497	-6.197593	-0.03058169	MR1	major histocompatibility complex, class I-related
37235_g_at	0.920516	8.53e-01	0.186297	-6.19763	0.07634428	KNG1	kininogen 1
33483_at	0.920516	8.53e-01	-0.186232	-6.197642	-0.07461862	NMU	neuromedin U
32911_s_at	0.920545	8.54e-01	0.186105	-6.197665	0.06659191	KDM7A	lysine demethylase 7A
41826_at	0.92065	8.54e-01	-0.185886	-6.197706	-0.07188357	FAM234B	family with sequence similarity 234 member B
33368_at	0.920744	8.54e-01	0.18568	-6.197743	0.02755797	AZIN1	antizyme inhibitor 1
36437_s_at	0.920765	8.54e-01	-0.185479	-6.19778	-0.03264033	RANBP9	RAN binding protein 9
36279_at	0.920765	8.54e-01	-0.185467	-6.197783	-0.02052311	KIAA0556	KIAA0556
41444_at	0.921027	8.54e-01	-0.18506	-6.197857	-0.06691495	MAP2K7	mitogen-activated protein kinase kinase 7
35959_at	0.921111	8.54e-01	-0.184867	-6.197892	-0.07604217	ZNF365	zinc finger protein 365
31760_at	0.921352	8.55e-01	0.184485	-6.197962	0.04832455	SAG	S-antigen visual arrestin
33551_s_at	0.921415	8.55e-01	-0.184316	-6.197993	-0.06762237	HTR2C	5-hydroxytryptamine receptor 2C
34084_at	0.921729	8.55e-01	0.183831	-6.198081	0.09148511	AKR1D1	aldo-keto reductase family 1, member D1
34001_at	0.921729	8.55e-01	0.183741	-6.198098	0.05956169	ZNF204P	zinc finger protein 204, pseudogene
32628_at	0.921729	8.55e-01	0.18366	-6.198112	0.02838258	VEZF1	vascular endothelial zinc finger 1
38931_at	0.92183	8.56e-01	0.183446	-6.198151	0.03766426	ZFX	zinc finger protein, X-linked
38520_r_at	0.921934	8.56e-01	0.183097	-6.198215	0.08031842	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)
39077_at	0.921934	8.56e-01	-0.183095	-6.198215	-0.03652404	SNORD65///SNORD49B///LRRC75A-AS1///SNORD49A	small nucleolar RNA, C/D box 65///small nucleolar RNA, C/D box 49B///LRRC75A antisense RNA 1///small nucleolar RNA, C/D box 49A
40280_at	0.921934	8.56e-01	-0.18304	-6.198225	-0.0385966	LRRC23	leucine rich repeat containing 23
38560_at	0.922157	8.56e-01	0.18268	-6.19829	0.07058658	UTP20	UTP20, small subunit processome component
41049_at	0.922195	8.56e-01	-0.182541	-6.198315	-0.04778245	IRS1	insulin receptor substrate 1
40543_at	0.922477	8.57e-01	0.182036	-6.198406	0.05001449	ASCL1	achaete-scute family bHLH transcription factor 1
31565_at	0.922477	8.57e-01	0.182017	-6.19841	0.05275894	Igk	immunoglobulin kappa chain complex
35894_at	0.922498	8.57e-01	0.18188	-6.198435	0.02638824	CR1	complement component 3b/4b receptor 1 (Knops blood group)
31971_at	0.922498	8.57e-01	0.181805	-6.198448	0.0374055	LINC01565	long intergenic non-protein coding RNA 1565
41771_g_at	0.922665	8.57e-01	-0.181511	-6.198501	-0.06016838	MAOA	monoamine oxidase A
34615_at	0.92284	8.57e-01	0.181208	-6.198555	0.0757809	KRT12	keratin 12
2016_s_at	0.922974	8.58e-01	0.180954	-6.198601	0.01810999	SNORA70///RPL10///EEF1A1	small nucleolar RNA, H/ACA box 70///ribosomal protein L10///eukaryotic translation elongation factor 1 alpha 1
32560_s_at	0.923085	8.58e-01	0.180662	-6.198653	0.04469027	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
1435_f_at	0.923085	8.58e-01	-0.180634	-6.198658	-0.06613472	IFNA21	interferon alpha 21
34741_at	0.923135	8.58e-01	0.180481	-6.198685	0.05214421	TFDP2	transcription factor Dp-2
37349_r_at	0.923315	8.58e-01	0.180172	-6.198741	0.08977606	HMGN3	high mobility group nucleosomal binding domain 3
41072_at	0.923366	8.58e-01	-0.180016	-6.198768	-0.04193835	CAV3	caveolin 3
31333_at	0.923537	8.59e-01	0.179682	-6.198828	0.07080662	TLL1	tolloid like 1
39351_at	0.923537	8.59e-01	-0.179559	-6.19885	-0.04088355	CD59	CD59 molecule
39529_at	0.923537	8.59e-01	0.179531	-6.198855	0.02400035	PDLIM7	PDZ and LIM domain 7
31976_at	0.92369	8.59e-01	-0.179254	-6.198904	-0.08865591	MEP1B	meprin A subunit beta
40157_s_at	0.923801	8.59e-01	0.179022	-6.198945	0.04683554	MYL1	myosin light chain 1
1002_f_at	0.923801	8.59e-01	0.178933	-6.198961	0.06811748	CYP2C19	cytochrome P450 family 2 subfamily C member 19
39648_at	0.923884	8.59e-01	0.17874	-6.198995	0.05772162	PEX11A	peroxisomal biogenesis factor 11 alpha
36454_at	0.924262	8.60e-01	-0.178195	-6.199091	-0.05126973	CA12	carbonic anhydrase 12
39158_at	0.92438	8.60e-01	-0.17796	-6.199133	-0.02094102	ATF5	activating transcription factor 5
684_at	0.924574	8.60e-01	0.177635	-6.19919	0.03490501	AGT	angiotensinogen
33582_s_at	0.924952	8.61e-01	0.177089	-6.199286	0.04966155	RBMS3	RNA binding motif single stranded interacting protein 3
34896_at	0.924953	8.61e-01	0.176994	-6.199302	0.02873416	SEC23IP	SEC23 interacting protein
900_at	0.925156	8.61e-01	0.176595	-6.199372	0.10548917	PLCB4	phospholipase C beta 4
32024_at	0.925156	8.61e-01	-0.176559	-6.199378	-0.07502735	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2
31534_at	0.925156	8.61e-01	0.176469	-6.199394	0.08702467	ZFY	zinc finger protein, Y-linked
33985_s_at	0.92522	8.61e-01	0.176299	-6.199424	0.04374975	HSP90AB1	heat shock protein 90 alpha family class B member 1
31495_at	0.925361	8.61e-01	0.176037	-6.19947	0.04302953	XCL2	X-C motif chemokine ligand 2
41518_at	0.925466	8.62e-01	0.175816	-6.199508	0.0506383		
37414_at	0.925468	8.62e-01	0.175719	-6.199525	0.03363334	SLC22A18AS	solute carrier family 22 member 18 antisense
34521_at	0.925468	8.62e-01	0.175626	-6.199541	0.06739401	MAP3K13	mitogen-activated protein kinase kinase kinase 13
31743_at	0.925839	8.62e-01	-0.175089	-6.199634	-0.06726797		
36573_at	0.925979	8.62e-01	0.174827	-6.19968	0.02318098	PIAS1	protein inhibitor of activated STAT 1
40030_at	0.926155	8.63e-01	-0.174522	-6.199732	-0.03415277	PRKY	protein kinase, Y-linked, pseudogene
37744_r_at	0.926164	8.63e-01	0.174418	-6.19975	0.03288127	FEZ1	fasciculation and elongation protein zeta 1
188_at	0.926266	8.63e-01	0.174202	-6.199788	0.01901964	EFNB1	ephrin B1
39739_at	0.926427	8.63e-01	-0.173897	-6.19984	-0.01539108	NACA	nascent polypeptide-associated complex alpha subunit
37091_g_at	0.926427	8.63e-01	-0.173821	-6.199853	-0.07660914	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)
39412_at	0.926475	8.63e-01	-0.17367	-6.199879	-0.0199223	TRIM26	tripartite motif containing 26
34701_at	0.92678	8.64e-01	-0.17321	-6.199958	-0.05666098	DLG4	discs large MAGUK scaffold protein 4
35290_at	0.926993	8.64e-01	0.172862	-6.200018	0.02811859	YTHDF3	YTH N6-methyladenosine RNA binding protein 3
37131_at	0.927017	8.64e-01	-0.172594	-6.200064	-0.03988257	KLK8	kallikrein related peptidase 8
41687_r_at	0.927017	8.64e-01	0.172551	-6.200071	0.07397342		
39294_at	0.927017	8.64e-01	0.172551	-6.200071	0.07818673	NR2F1	nuclear receptor subfamily 2 group F member 1
34168_at	0.927029	8.64e-01	0.172436	-6.20009	0.07072969	DNTT	DNA nucleotidylexotransferase
35254_at	0.927029	8.64e-01	-0.172348	-6.200106	-0.01820965	TRAFD1	TRAF-type zinc finger domain containing 1
36435_at	0.927111	8.64e-01	0.172125	-6.200144	0.04908536	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A
37452_at	0.927111	8.64e-01	-0.172062	-6.200154	-0.05575433	UMOD	uromodulin
32189_g_at	0.927245	8.65e-01	0.171678	-6.20022	0.05819551	MYT1	myelin transcription factor 1
40990_at	0.927245	8.65e-01	0.171558	-6.20024	0.05506017	TSPAN5	tetraspanin 5
38268_at	0.927245	8.65e-01	0.171456	-6.200257	0.07904002	SLC1A1	solute carrier family 1 member 1
34434_at	0.927245	8.65e-01	-0.171397	-6.200267	-0.05484148	CCL16	C-C motif chemokine ligand 16
34745_at	0.927245	8.65e-01	-0.171291	-6.200285	-0.02550535	RAPGEF2	Rap guanine nucleotide exchange factor 2
38678_at	0.927245	8.65e-01	0.171149	-6.200309	0.02760593	SNRPE	small nuclear ribonucleoprotein polypeptide E
31635_g_at	0.927245	8.65e-01	0.17098	-6.200338	0.05865359	PRH1	proline rich protein HaeIII subfamily 1
38281_at	0.927245	8.65e-01	0.170835	-6.200362	0.02399368	CASP7	caspase 7
32242_at	0.927245	8.65e-01	0.170786	-6.200371	0.06132642	CRYAB	crystallin alpha B
37302_at	0.927245	8.66e-01	-0.170658	-6.200392	-0.08231707	CENPF	centromere protein F
1466_s_at	0.927245	8.66e-01	-0.17057	-6.200407	-0.07085461	FGF7	fibroblast growth factor 7
32434_at	0.927245	8.66e-01	0.170549	-6.200411	0.04155168	MARCKS	myristoylated alanine rich protein kinase C substrate
35390_at	0.927245	8.66e-01	-0.170457	-6.200426	-0.08143255	ABCA6	ATP binding cassette subfamily A member 6
37651_at	0.927245	8.66e-01	-0.170444	-6.200429	-0.03251289	RCOR1	REST corepressor 1
41535_at	0.927245	8.66e-01	-0.170406	-6.200435	-0.02234665	CDK2AP1	cyclin dependent kinase 2 associated protein 1
35717_at	0.927245	8.66e-01	0.170365	-6.200442	0.09875442	ABCA8	ATP binding cassette subfamily A member 8
37983_at	0.927245	8.66e-01	-0.170301	-6.200453	-0.07471687	AGTR1	angiotensin II receptor type 1
38615_at	0.927701	8.66e-01	-0.169661	-6.20056	-0.05962528	OLFM4	olfactomedin 4
39928_at	0.927799	8.67e-01	0.169449	-6.200596	0.05941082	GRM3	glutamate metabotropic receptor 3
36067_at	0.928387	8.67e-01	-0.168648	-6.20073	-0.03446436	CCL19	C-C motif chemokine ligand 19
35196_at	0.928387	8.67e-01	0.168508	-6.200753	0.08413978	PLAA	phospholipase A2 activating protein
34474_at	0.928387	8.67e-01	-0.168355	-6.200779	-0.05014401	TMEM110	transmembrane protein 110
38626_at	0.928387	8.67e-01	0.168242	-6.200798	0.02476865	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
41456_at	0.928387	8.68e-01	-0.168156	-6.200812	-0.05822557	GATB	glutamyl-tRNA amidotransferase subunit B
33176_at	0.928387	8.68e-01	-0.16809	-6.200823	-0.03358622	DOHH	deoxyhypusine hydroxylase/monooxygenase
39066_at	0.928387	8.68e-01	0.168085	-6.200824	0.03056829	MFAP4	microfibrillar associated protein 4
326_i_at	0.928498	8.68e-01	-0.167803	-6.200871	-0.01815053		
34085_at	0.928498	8.68e-01	0.167764	-6.200877	0.01918118	RPL38	ribosomal protein L38
33720_at	0.928688	8.68e-01	0.167359	-6.200944	0.04471665	PNO1	partner of NOB1 homolog
39621_at	0.928688	8.68e-01	-0.167348	-6.200946	-0.04076208	OTUD3	OTU deubiquitinase 3
34425_at	0.928695	8.68e-01	0.167245	-6.200963	0.02067358	MR1	major histocompatibility complex, class I-related
1782_s_at	0.928956	8.69e-01	-0.166837	-6.201031	-0.0256665	STMN1	stathmin 1
40108_at	0.928965	8.69e-01	-0.166733	-6.201048	-0.02326435	BZW1	basic leucine zipper and W2 domains 1
194_at	0.929204	8.69e-01	0.166352	-6.201111	0.0821113	CATR1	CATR tumorigenicity conversion 1
659_g_at	0.929286	8.69e-01	-0.1661	-6.201152	-0.07028084	THBS2	thrombospondin 2
36393_at	0.929286	8.69e-01	0.166065	-6.201158	0.04320071	DPF1	double PHD fingers 1
35191_at	0.929333	8.69e-01	-0.16585	-6.201193	-0.03890821	RUSC2	RUN and SH3 domain containing 2
36733_at	0.929333	8.69e-01	-0.165763	-6.201207	-0.04556849	HSPB6	heat shock protein family B (small) member 6
41823_at	0.929333	8.69e-01	-0.165694	-6.201219	-0.01812957	STAU1	staufen double-stranded RNA binding protein 1
35798_at	0.929333	8.69e-01	-0.165632	-6.201229	-0.03327818	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1
34247_at	0.929337	8.70e-01	-0.165532	-6.201245	-0.03894231	PRSS12	protease, serine 12
31965_at	0.929371	8.70e-01	0.165335	-6.201278	0.01963072	ADGRE2	adhesion G protein-coupled receptor E2
31572_at	0.929371	8.70e-01	-0.165303	-6.201283	-0.05906414	S100A12	S100 calcium binding protein A12
36034_at	0.929396	8.70e-01	-0.165179	-6.201303	-0.02582693	RGP1	RGP1 homolog, RAB6A GEF complex partner 1
39975_at	0.92984	8.70e-01	0.164553	-6.201405	0.05787887	UBFD1	ubiquitin family domain containing 1
35163_at	0.929879	8.70e-01	-0.164411	-6.201429	-0.02071611	FOXJ3	forkhead box J3
31664_at	0.930047	8.71e-01	0.164116	-6.201476	0.03603658	AGFG2	ArfGAP with FG repeats 2
31316_at	0.930943	8.72e-01	0.162946	-6.201666	0.06348441		
34654_at	0.931017	8.72e-01	-0.162696	-6.201706	-0.03202515	MTMR1	myotubularin related protein 1
32975_g_at	0.931017	8.72e-01	-0.162669	-6.20171	-0.02178391	EXOSC2	exosome component 2
41470_at	0.931101	8.72e-01	0.162475	-6.201742	0.0556022	PROM1	prominin 1
32669_at	0.931518	8.72e-01	0.16188	-6.201837	0.04745383	SOCS5	suppressor of cytokine signaling 5
41620_at	0.931639	8.73e-01	0.16164	-6.201876	0.03571549	DOCK4	dedicator of cytokinesis 4
34659_at	0.931723	8.73e-01	0.161373	-6.201918	0.05258798	NUP155	nucleoporin 155
711_at	0.931723	8.73e-01	0.16135	-6.201922	0.05194171	HNF1B	HNF1 homeobox B
41069_at	0.9318	8.73e-01	-0.161164	-6.201952	-0.06123478	LECT1	leukocyte cell derived chemotaxin 1
39515_s_at	0.931965	8.73e-01	-0.160872	-6.201998	-0.02482341	POP5	POP5 homolog, ribonuclease P/MRP subunit
34644_at	0.93218	8.73e-01	-0.160519	-6.202054	-0.01319411	B2M	beta-2-microglobulin
31541_at	0.932208	8.74e-01	0.160245	-6.202098	0.06329659	SERPINB13	serpin family B member 13
1580_f_at	0.932208	8.74e-01	-0.160206	-6.202104	-0.02731205	IFNA4	interferon alpha 4
35493_at	0.932208	8.74e-01	0.160201	-6.202105	0.05219981	COL4A4	collagen type IV alpha 4 chain
33733_at	0.93243	8.74e-01	-0.159841	-6.202162	-0.04488301	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)
39436_at	0.932799	8.74e-01	0.159304	-6.202247	0.03388854	BNIP3L	BCL2 interacting protein 3 like
39409_at	0.932824	8.75e-01	-0.159154	-6.20227	-0.05060574	C1R	complement C1r subcomponent
38590_r_at	0.932824	8.75e-01	0.159059	-6.202285	0.0151086	LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA	prothymosin alpha///microRNA 1244-2///microRNA 1244-3///microRNA 1244-1///prothymosin alpha-like///prothymosin, alpha
39146_at	0.932824	8.75e-01	0.15899	-6.202296	0.05977068	ATRX	ATRX, chromatin remodeler
37560_at	0.93288	8.75e-01	-0.158737	-6.202336	-0.04511409	SNED1	sushi, nidogen and EGF like domains 1
35681_r_at	0.93288	8.75e-01	-0.158734	-6.202337	-0.02960105	ZEB2	zinc finger E-box binding homeobox 2
32161_at	0.932915	8.75e-01	-0.158566	-6.202363	-0.04301642	LOC100507577///LONP2	uncharacterized LOC100507577///lon peptidase 2, peroxisomal
39680_at	0.932915	8.75e-01	0.158497	-6.202374	0.08049315	STATH	statherin
773_at	0.932915	8.75e-01	-0.158409	-6.202388	-0.05522512	MYH11	myosin heavy chain 11
40356_at	0.933097	8.75e-01	0.158095	-6.202437	0.06550467	CLCA2	chloride channel accessory 2
32881_at	0.93336	8.76e-01	-0.157684	-6.202501	-0.03371759	BICDL1	BICD family like cargo adaptor 1
1652_at	0.933555	8.76e-01	0.157357	-6.202552	0.02223695	PIM2	Pim-2 proto-oncogene, serine/threonine kinase
34887_at	0.93366	8.76e-01	-0.157136	-6.202586	-0.02727828	RDX	radixin
37455_at	0.9339	8.76e-01	0.156705	-6.202653	0.05361398	CXCR5	C-X-C motif chemokine receptor 5
35715_at	0.9339	8.77e-01	-0.156591	-6.202671	-0.01883315	ANAPC15	anaphase promoting complex subunit 15
765_s_at	0.9339	8.77e-01	0.156563	-6.202675	0.05585455	LGALS4	galectin 4
32596_at	0.933983	8.77e-01	0.156369	-6.202705	0.03110194	RBL2	RB transcriptional corepressor like 2
37936_at	0.934179	8.77e-01	0.156039	-6.202756	0.01967384	PRPF4	pre-mRNA processing factor 4
36188_at	0.934336	8.77e-01	0.155713	-6.202807	0.01857482	GTF3A	general transcription factor IIIA
1935_at	0.934336	8.77e-01	-0.155591	-6.202826	-0.04256066	MDM4	MDM4, p53 regulator
38977_at	0.934336	8.77e-01	0.155567	-6.202829	0.01736558	YARS	tyrosyl-tRNA synthetase
1642_at	0.934412	8.77e-01	0.155381	-6.202858	0.02112368	MTA1	metastasis associated 1
33867_s_at	0.934627	8.78e-01	0.154901	-6.202932	0.02727446	RBMS1	RNA binding motif single stranded interacting protein 1
1417_at	0.934627	8.78e-01	0.154817	-6.202945	0.06554281		
36804_at	0.934627	8.78e-01	0.154791	-6.202948	0.02077444	IDO1	indoleamine 2,3-dioxygenase 1
38563_at	0.934627	8.78e-01	-0.154744	-6.202956	-0.04576251	RNASEH1	ribonuclease H1
1553_r_at	0.935168	8.79e-01	-0.153999	-6.20307	-0.06009816	CYP2A13	cytochrome P450 family 2 subfamily A member 13
34065_at	0.935556	8.79e-01	-0.153438	-6.203155	-0.0341069	ONECUT2	one cut homeobox 2
35235_at	0.93575	8.79e-01	0.153111	-6.203205	0.02922642	RECK	reversion inducing cysteine rich protein with kazal motifs
32798_at	0.93575	8.79e-01	-0.153016	-6.203219	-0.05853648	GSTM3	glutathione S-transferase mu 3
33353_at	0.935793	8.79e-01	0.152869	-6.203241	0.05496656	ADCY1	adenylate cyclase 1
636_at	0.936188	8.80e-01	-0.152263	-6.203333	-0.05011552		
41788_i_at	0.936188	8.80e-01	-0.152205	-6.203341	-0.02980607	TSC22D2	TSC22 domain family member 2
33335_at	0.936232	8.80e-01	-0.152	-6.203372	-0.02609767	COG7	component of oligomeric golgi complex 7
39596_at	0.936232	8.80e-01	-0.151963	-6.203378	-0.05979892	NTRK3	neurotrophic receptor tyrosine kinase 3
1401_g_at	0.936367	8.80e-01	-0.151642	-6.203426	-0.04271288	CSF2	colony stimulating factor 2
33210_at	0.936367	8.80e-01	0.151611	-6.203431	0.04745459	YY1	YY1 transcription factor
39307_s_at	0.936553	8.81e-01	0.15127	-6.203482	0.01997928	CLTB	clathrin light chain B
37959_at	0.936553	8.81e-01	0.151111	-6.203506	0.01747777	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3
39201_r_at	0.936553	8.81e-01	-0.151103	-6.203507	-0.0524703		
36801_at	0.936678	8.81e-01	0.150858	-6.203544	0.05574047	GNRH1	gonadotropin releasing hormone 1
34748_at	0.936763	8.81e-01	-0.150629	-6.203578	-0.05235031	RASGRP3	RAS guanyl releasing protein 3
AFFX-HUMGAPDH/M33197_3_at	0.936763	8.81e-01	0.150566	-6.203587	0.01728746	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
31722_at	0.937285	8.82e-01	0.149808	-6.2037	0.01606457	SNORD83B///SNORD139///RPL3	small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3
38219_at	0.937285	8.82e-01	0.149749	-6.203709	0.03433305	CRK	CRK proto-oncogene, adaptor protein
256_s_at	0.937597	8.82e-01	-0.149198	-6.20379	-0.01679887	RPSAP9///SNORA6///RPSAP58///RPSAP15///SNORA62///RPSA	ribosomal protein SA pseudogene 9///small nucleolar RNA, H/ACA box 6///ribosomal protein SA pseudogene 58///ribosomal protein SA pseudogene 15///small nucleolar RNA, H/ACA box 62///ribosomal protein SA
568_at	0.937597	8.82e-01	-0.149177	-6.203793	-0.05081921	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
39254_at	0.937597	8.82e-01	-0.14909	-6.203806	-0.04370516	RAI14	retinoic acid induced 14
39647_s_at	0.937601	8.83e-01	-0.148902	-6.203834	-0.04165459	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
34158_s_at	0.937601	8.83e-01	-0.148894	-6.203835	-0.06293001	SLC1A3	solute carrier family 1 member 3
1071_at	0.937772	8.83e-01	0.148594	-6.203879	0.04986561	GATA2	GATA binding protein 2
35647_at	0.937933	8.83e-01	-0.148305	-6.203922	-0.04182565	XPC	XPC complex subunit, DNA damage recognition and repair factor
31767_at	0.938048	8.83e-01	0.148072	-6.203956	0.06923501	XYLB	xylulokinase
37225_at	0.938215	8.83e-01	0.147776	-6.203999	0.02799461	KANK1	KN motif and ankyrin repeat domains 1
36089_at	0.938414	8.84e-01	0.147442	-6.204048	0.02688449	INPP5F	inositol polyphosphate-5-phosphatase F
554_at	0.938508	8.84e-01	0.147235	-6.204078	0.01870347	AKAP13	A-kinase anchoring protein 13
33006_at	0.938562	8.84e-01	-0.147045	-6.204106	-0.04508028	SPINK4	serine peptidase inhibitor, Kazal type 4
38246_r_at	0.938562	8.84e-01	0.146959	-6.204118	0.0830299		
31951_s_at	0.938562	8.84e-01	-0.146884	-6.204129	-0.01704631	PABPC1	poly(A) binding protein cytoplasmic 1
41199_s_at	0.938839	8.84e-01	-0.146456	-6.204191	-0.02998218	SFPQ	splicing factor proline and glutamine rich
31952_at	0.93885	8.85e-01	0.146306	-6.204213	0.01520324	RPL6	ribosomal protein L6
41676_at	0.93885	8.85e-01	-0.146253	-6.204221	-0.0258195	LINC00667	long intergenic non-protein coding RNA 667
33931_at	0.938906	8.85e-01	-0.14609	-6.204244	-0.01727799	GPX4	glutathione peroxidase 4
35595_at	0.939062	8.85e-01	0.145808	-6.204285	0.02001263	CRCP	CGRP receptor component
38538_at	0.939094	8.85e-01	-0.145466	-6.204335	-0.01854583	SLC24A1	solute carrier family 24 member 1
39006_r_at	0.939094	8.85e-01	-0.145461	-6.204335	-0.04999988	LTN1	listerin E3 ubiquitin protein ligase 1
39888_at	0.939094	8.85e-01	0.145408	-6.204343	0.05283046	B4GALT5	beta-1,4-galactosyltransferase 5
36043_at	0.939094	8.85e-01	0.145338	-6.204353	0.03847834	OPCML	opioid binding protein/cell adhesion molecule like
31989_s_at	0.939094	8.85e-01	-0.145225	-6.204369	-0.05229745	KIF17	kinesin family member 17
35089_at	0.939094	8.85e-01	0.145199	-6.204373	0.04645718	NRG2	neuregulin 2
36533_at	0.939256	8.86e-01	-0.14491	-6.204415	-0.03068282	PTGIS	prostaglandin I2 (prostacyclin) synthase
37375_at	0.939324	8.86e-01	-0.144639	-6.204453	-0.05173206	MIR6716///PHLDB1	microRNA 6716///pleckstrin homology like domain family B member 1
31573_at	0.939324	8.86e-01	-0.144554	-6.204466	-0.01550527	RPS25	ribosomal protein S25
1965_s_at	0.939324	8.86e-01	-0.144542	-6.204467	-0.03314102	NOS1	nitric oxide synthase 1
31470_at	0.939474	8.86e-01	-0.144242	-6.20451	-0.05223977	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
37217_at	0.939474	8.86e-01	-0.144146	-6.204524	-0.04175842	HBZ	hemoglobin subunit zeta
35753_at	0.939474	8.86e-01	-0.143978	-6.204548	-0.01664027	PRPF8	pre-mRNA processing factor 8
32006_r_at	0.939474	8.86e-01	0.143902	-6.204559	0.06017996	SMR3B	submaxillary gland androgen regulated protein 3B
1144_at	0.939474	8.86e-01	0.143886	-6.204561	0.04531041	FGFR2	fibroblast growth factor receptor 2
41048_at	0.939524	8.87e-01	0.143731	-6.204583	0.04768575	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
793_at	0.939765	8.87e-01	0.143346	-6.204638	0.0233729	PGF	placental growth factor
36402_at	0.939855	8.87e-01	0.143142	-6.204667	0.02933929	ZNF101	zinc finger protein 101
37572_at	0.940208	8.87e-01	0.142623	-6.20474	0.04353114	CCK	cholecystokinin
35327_at	0.940279	8.88e-01	-0.142442	-6.204766	-0.01655742	EIF3H	eukaryotic translation initiation factor 3 subunit H
38713_at	0.94034	8.88e-01	-0.142273	-6.204789	-0.01767212	SREBF2	sterol regulatory element binding transcription factor 2
31623_f_at	0.940415	8.88e-01	0.142088	-6.204815	0.03424912	MT1A	metallothionein 1A
37854_at	0.940595	8.88e-01	-0.141776	-6.204859	-0.06579264	ZW10	zw10 kinetochore protein
37457_at	0.940599	8.88e-01	-0.141675	-6.204873	-0.0539888	LRRTM2	leucine rich repeat transmembrane neuronal 2
35540_at	0.940624	8.88e-01	-0.141522	-6.204895	-0.02583939	HYAL3	hyaluronoglucosaminidase 3
1082_at	0.940624	8.88e-01	0.141397	-6.204912	0.02327936	PLCG1	phospholipase C gamma 1
41538_r_at	0.940624	8.88e-01	-0.141361	-6.204918	-0.02786974	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C
36964_at	0.940944	8.89e-01	0.140848	-6.204989	0.01817512	MBTPS1	membrane bound transcription factor peptidase, site 1
1862_at	0.940944	8.89e-01	0.140785	-6.204998	0.05331362	ATM	ATM serine/threonine kinase
35556_at	0.940989	8.89e-01	-0.140599	-6.205024	-0.05157034	F9	coagulation factor IX
32048_at	0.940989	8.89e-01	0.14054	-6.205032	0.04771875	TCEB3-AS1	TCEB3 antisense RNA 1
39093_s_at	0.941102	8.89e-01	-0.140276	-6.205069	-0.02352425	BRD4	bromodomain containing 4
36434_r_at	0.941102	8.89e-01	0.140213	-6.205077	0.06898871	GLRA3	glycine receptor alpha 3
34133_at	0.9412	8.90e-01	-0.140001	-6.205107	-0.02747153	RAP2C	RAP2C, member of RAS oncogene family
